,titre,adresse,note,Free High Speed Internet (WiFi),Bar / lounge,Fitness Center with Gym / Workout Room,Parking,Breakfast,Free breakfast,Restaurant,Pool,Ville,prix_moyenne,test,Ville_tsf
1329,Central Hotel LONDON,"['', '20 Upper Ground, London SE1 9PD England', '1C Portland Place Regent Street, London W1B 1JA England', '1-2 Serjeants’ Inn,, London EC4Y 1AG England', 'The Strand, London WC2R 0EZ England', ""45 St. Martin's Lane, London WC2N 4HX England""]",3.6666666666666665,1,1,1,0,0,0,0,1,London,305,33,4
1330,Central Hotel LONDON,"['', '20 Upper Ground, London SE1 9PD England', '1C Portland Place Regent Street, London W1B 1JA England', '1-2 Serjeants’ Inn,, London EC4Y 1AG England', 'The Strand, London WC2R 0EZ England', ""45 St. Martin's Lane, London WC2N 4HX England""]",3.6666666666666665,1,1,1,0,0,0,0,1,London,305,33,4
1331,Hilton London Canary Wharf,"['South Quay, Marsh Wall, London E14 9SH England', '15 Dacre Street Westminster, London SW1H 0DJ England', '2 Blackfriars Road Upper Ground, London SE1 9JU England', '100 Shoreditch High Street, London E1 6JQ England', '5 Commercial Street, London E1 6BF England', '16-18 Argyle Street, London WC1H 8EG England']",3.7,1,1,1,0,0,0,0,0,London,148,64,4
1332,Hilton London Canary Wharf,"['South Quay, Marsh Wall, London E14 9SH England', '15 Dacre Street Westminster, London SW1H 0DJ England', '2 Blackfriars Road Upper Ground, London SE1 9JU England', '100 Shoreditch High Street, London E1 6JQ England', '5 Commercial Street, London E1 6BF England', '16-18 Argyle Street, London WC1H 8EG England']",3.7,1,1,1,0,0,0,0,0,London,148,64,4
1333,Hilton London Canary Wharf,"['South Quay, Marsh Wall, London E14 9SH England', '15 Dacre Street Westminster, London SW1H 0DJ England', '2 Blackfriars Road Upper Ground, London SE1 9JU England', '100 Shoreditch High Street, London E1 6JQ England', '5 Commercial Street, London E1 6BF England', '16-18 Argyle Street, London WC1H 8EG England']",3.7,1,1,1,0,0,0,0,0,London,148,64,4
1334,Hilton London Canary Wharf,"['South Quay, Marsh Wall, London E14 9SH England', '15 Dacre Street Westminster, London SW1H 0DJ England', '2 Blackfriars Road Upper Ground, London SE1 9JU England', '100 Shoreditch High Street, London E1 6JQ England', '5 Commercial Street, London E1 6BF England', '16-18 Argyle Street, London WC1H 8EG England']",3.7,1,1,1,0,0,0,0,0,London,148,64,4
1335,Hilton London Canary Wharf,"['South Quay, Marsh Wall, London E14 9SH England', '15 Dacre Street Westminster, London SW1H 0DJ England', '2 Blackfriars Road Upper Ground, London SE1 9JU England', '100 Shoreditch High Street, London E1 6JQ England', '5 Commercial Street, London E1 6BF England', '16-18 Argyle Street, London WC1H 8EG England']",3.7,1,1,1,0,0,0,0,0,London,148,64,4
1336,Hilton London Canary Wharf,"['South Quay, Marsh Wall, London E14 9SH England', '15 Dacre Street Westminster, London SW1H 0DJ England', '2 Blackfriars Road Upper Ground, London SE1 9JU England', '100 Shoreditch High Street, London E1 6JQ England', '5 Commercial Street, London E1 6BF England', '16-18 Argyle Street, London WC1H 8EG England']",3.7,1,1,1,0,0,0,0,0,London,148,64,4
1337,Hilton London Canary Wharf,"['South Quay, Marsh Wall, London E14 9SH England', '15 Dacre Street Westminster, London SW1H 0DJ England', '2 Blackfriars Road Upper Ground, London SE1 9JU England', '100 Shoreditch High Street, London E1 6JQ England', '5 Commercial Street, London E1 6BF England', '16-18 Argyle Street, London WC1H 8EG England', 'Chelsea Harbour, London SW10 0XG England', '1-8 Kensington Gardens Square, London W2 4BH England', '60 Pentonville Road, London N1 9LA England', '10-50 Willow Street, London EC2A 4BH England', 'Western Avenue Connell Crescent, London W5 3BQ England', 'Wrights Lane Kensington, London W8 5SP England']",3.7,1,1,1,1,0,1,0,1,London,140,64,4
1338,Hilton London Canary Wharf,"['South Quay, Marsh Wall, London E14 9SH England', '15 Dacre Street Westminster, London SW1H 0DJ England', '2 Blackfriars Road Upper Ground, London SE1 9JU England', '100 Shoreditch High Street, London E1 6JQ England', '5 Commercial Street, London E1 6BF England', '16-18 Argyle Street, London WC1H 8EG England', 'Chelsea Harbour, London SW10 0XG England', '1-8 Kensington Gardens Square, London W2 4BH England', '60 Pentonville Road, London N1 9LA England', '10-50 Willow Street, London EC2A 4BH England', 'Western Avenue Connell Crescent, London W5 3BQ England', 'Wrights Lane Kensington, London W8 5SP England']",3.7,1,1,1,1,0,1,0,1,London,140,64,4
1339,Hilton London Canary Wharf,"['South Quay, Marsh Wall, London E14 9SH England', '15 Dacre Street Westminster, London SW1H 0DJ England', '2 Blackfriars Road Upper Ground, London SE1 9JU England', '100 Shoreditch High Street, London E1 6JQ England', '5 Commercial Street, London E1 6BF England', '16-18 Argyle Street, London WC1H 8EG England', 'Chelsea Harbour, London SW10 0XG England', '1-8 Kensington Gardens Square, London W2 4BH England', '60 Pentonville Road, London N1 9LA England', '10-50 Willow Street, London EC2A 4BH England', 'Western Avenue Connell Crescent, London W5 3BQ England', 'Wrights Lane Kensington, London W8 5SP England']",3.7,1,1,1,1,0,1,0,1,London,140,64,4
1340,Hilton London Canary Wharf,"['South Quay, Marsh Wall, London E14 9SH England', '15 Dacre Street Westminster, London SW1H 0DJ England', '2 Blackfriars Road Upper Ground, London SE1 9JU England', '100 Shoreditch High Street, London E1 6JQ England', '5 Commercial Street, London E1 6BF England', '16-18 Argyle Street, London WC1H 8EG England', 'Chelsea Harbour, London SW10 0XG England', '1-8 Kensington Gardens Square, London W2 4BH England', '60 Pentonville Road, London N1 9LA England', '10-50 Willow Street, London EC2A 4BH England', 'Western Avenue Connell Crescent, London W5 3BQ England', 'Wrights Lane Kensington, London W8 5SP England']",3.7,1,1,1,1,0,1,0,1,London,140,64,4
1341,Hilton London Canary Wharf,"['South Quay, Marsh Wall, London E14 9SH England', '15 Dacre Street Westminster, London SW1H 0DJ England', '2 Blackfriars Road Upper Ground, London SE1 9JU England', '100 Shoreditch High Street, London E1 6JQ England', '5 Commercial Street, London E1 6BF England', '16-18 Argyle Street, London WC1H 8EG England', 'Chelsea Harbour, London SW10 0XG England', '1-8 Kensington Gardens Square, London W2 4BH England', '60 Pentonville Road, London N1 9LA England', '10-50 Willow Street, London EC2A 4BH England', 'Western Avenue Connell Crescent, London W5 3BQ England', 'Wrights Lane Kensington, London W8 5SP England']",3.7,1,1,1,1,0,1,0,1,London,140,64,4
1342,Hilton London Canary Wharf,"['South Quay, Marsh Wall, London E14 9SH England', '15 Dacre Street Westminster, London SW1H 0DJ England', '2 Blackfriars Road Upper Ground, London SE1 9JU England', '100 Shoreditch High Street, London E1 6JQ England', '5 Commercial Street, London E1 6BF England', '16-18 Argyle Street, London WC1H 8EG England', 'Chelsea Harbour, London SW10 0XG England', '1-8 Kensington Gardens Square, London W2 4BH England', '60 Pentonville Road, London N1 9LA England', '10-50 Willow Street, London EC2A 4BH England', 'Western Avenue Connell Crescent, London W5 3BQ England', 'Wrights Lane Kensington, London W8 5SP England']",3.7,1,1,1,1,0,1,0,1,London,140,64,4
1343,H10 London Waterloo,"['284 - 302 Waterloo Road, London SE1 8RQ England', 'Site Office 628 Western Avenue, London W3 0TA England', 'Whitcomb Street Trafalgar Square, London WC2H 7HG England', '16-18 Argyle Street, London WC1H 8EG England', '354 Queenstown Road, London SW11 8AE England', '14-15 Langham Place, London W1B 2QS England', '46 Cartwright Gardens, London WC1H 9EL England', 'Euston Road, London NW1 2AR England', '17 Moor Street, London W1D 5AP England', 'Flat 7 17 Dock Street, London E1 8LJ England', '22-24 Basil Street, London SW3 1AT England', '170 Shepherds Bush Road Hammersmith, London W6 7PB England']",3.5,1,1,1,1,0,1,0,1,London,260,56,4
1344,H10 London Waterloo,"['284 - 302 Waterloo Road, London SE1 8RQ England', 'Site Office 628 Western Avenue, London W3 0TA England', 'Whitcomb Street Trafalgar Square, London WC2H 7HG England', '16-18 Argyle Street, London WC1H 8EG England', '354 Queenstown Road, London SW11 8AE England', '14-15 Langham Place, London W1B 2QS England', '46 Cartwright Gardens, London WC1H 9EL England', 'Euston Road, London NW1 2AR England', '17 Moor Street, London W1D 5AP England', 'Flat 7 17 Dock Street, London E1 8LJ England', '22-24 Basil Street, London SW3 1AT England', '170 Shepherds Bush Road Hammersmith, London W6 7PB England']",3.5,1,1,1,1,0,1,0,1,London,260,56,4
1345,H10 London Waterloo,"['284 - 302 Waterloo Road, London SE1 8RQ England', 'Site Office 628 Western Avenue, London W3 0TA England', 'Whitcomb Street Trafalgar Square, London WC2H 7HG England', '16-18 Argyle Street, London WC1H 8EG England', '354 Queenstown Road, London SW11 8AE England', '14-15 Langham Place, London W1B 2QS England', '46 Cartwright Gardens, London WC1H 9EL England', 'Euston Road, London NW1 2AR England', '17 Moor Street, London W1D 5AP England', 'Flat 7 17 Dock Street, London E1 8LJ England', '22-24 Basil Street, London SW3 1AT England', '170 Shepherds Bush Road Hammersmith, London W6 7PB England']",3.5,1,1,1,1,0,1,0,1,London,260,56,4
1346,H10 London Waterloo,"['284 - 302 Waterloo Road, London SE1 8RQ England', 'Site Office 628 Western Avenue, London W3 0TA England', 'Whitcomb Street Trafalgar Square, London WC2H 7HG England', '16-18 Argyle Street, London WC1H 8EG England', '354 Queenstown Road, London SW11 8AE England', '14-15 Langham Place, London W1B 2QS England', '46 Cartwright Gardens, London WC1H 9EL England', 'Euston Road, London NW1 2AR England', '17 Moor Street, London W1D 5AP England', 'Flat 7 17 Dock Street, London E1 8LJ England', '22-24 Basil Street, London SW3 1AT England', '170 Shepherds Bush Road Hammersmith, London W6 7PB England']",3.5,1,1,1,1,0,1,0,1,London,260,56,4
1347,H10 London Waterloo,"['284 - 302 Waterloo Road, London SE1 8RQ England', 'Site Office 628 Western Avenue, London W3 0TA England', 'Whitcomb Street Trafalgar Square, London WC2H 7HG England', '16-18 Argyle Street, London WC1H 8EG England', '354 Queenstown Road, London SW11 8AE England', '14-15 Langham Place, London W1B 2QS England', '46 Cartwright Gardens, London WC1H 9EL England', 'Euston Road, London NW1 2AR England', '17 Moor Street, London W1D 5AP England', 'Flat 7 17 Dock Street, London E1 8LJ England', '22-24 Basil Street, London SW3 1AT England', '170 Shepherds Bush Road Hammersmith, London W6 7PB England']",3.5,1,1,1,1,0,1,0,1,London,260,56,4
1348,H10 London Waterloo,"['284 - 302 Waterloo Road, London SE1 8RQ England', 'Site Office 628 Western Avenue, London W3 0TA England', 'Whitcomb Street Trafalgar Square, London WC2H 7HG England', '16-18 Argyle Street, London WC1H 8EG England', '354 Queenstown Road, London SW11 8AE England', '14-15 Langham Place, London W1B 2QS England', '46 Cartwright Gardens, London WC1H 9EL England', 'Euston Road, London NW1 2AR England', '17 Moor Street, London W1D 5AP England', 'Flat 7 17 Dock Street, London E1 8LJ England', '22-24 Basil Street, London SW3 1AT England', '170 Shepherds Bush Road Hammersmith, London W6 7PB England']",3.5,1,1,1,1,0,1,0,1,London,260,56,4
1349,Royal Garden Hotel,"['2/24 Kensington High Street, London W8 4PT England', '100 - 110 Euston Road, London NW1 2AJ England', '103-107 New Road, London E1 1HJ England', '100 Cromwell Road Kensington, London SW7 4ER England', '146 Praed St Paddington, London W2 1EE England', '', '25 Gloucester Street, London SW1V 2DB England', '265a Rotherhithe Street, London SE16 5HW England', '67-69 Gloucester Road, London SW7 4PG England', '1446 High Road Whetstone, London N20 9BS England', '203 Blackshaw Road Tooting, London SW17 0BZ England', 'Drury House 34-43 Russell Street Drury House, London WC2B 5HA England']",3.5,1,1,1,1,0,1,1,0,London,175,214,4
1350,Royal Garden Hotel,"['2/24 Kensington High Street, London W8 4PT England', '100 - 110 Euston Road, London NW1 2AJ England', '103-107 New Road, London E1 1HJ England', '100 Cromwell Road Kensington, London SW7 4ER England', '146 Praed St Paddington, London W2 1EE England', '', '25 Gloucester Street, London SW1V 2DB England', '265a Rotherhithe Street, London SE16 5HW England', '67-69 Gloucester Road, London SW7 4PG England', '1446 High Road Whetstone, London N20 9BS England', '203 Blackshaw Road Tooting, London SW17 0BZ England', 'Drury House 34-43 Russell Street Drury House, London WC2B 5HA England']",3.5,1,1,1,1,0,1,1,0,London,175,214,4
1351,Royal Garden Hotel,"['2/24 Kensington High Street, London W8 4PT England', '100 - 110 Euston Road, London NW1 2AJ England', '103-107 New Road, London E1 1HJ England', '100 Cromwell Road Kensington, London SW7 4ER England', '146 Praed St Paddington, London W2 1EE England', '', '25 Gloucester Street, London SW1V 2DB England', '265a Rotherhithe Street, London SE16 5HW England', '67-69 Gloucester Road, London SW7 4PG England', '1446 High Road Whetstone, London N20 9BS England', '203 Blackshaw Road Tooting, London SW17 0BZ England', 'Drury House 34-43 Russell Street Drury House, London WC2B 5HA England']",3.5,1,1,1,1,0,1,1,0,London,175,214,4
1352,Royal Garden Hotel,"['2/24 Kensington High Street, London W8 4PT England', '100 - 110 Euston Road, London NW1 2AJ England', '103-107 New Road, London E1 1HJ England', '100 Cromwell Road Kensington, London SW7 4ER England', '146 Praed St Paddington, London W2 1EE England', '', '25 Gloucester Street, London SW1V 2DB England', '265a Rotherhithe Street, London SE16 5HW England', '67-69 Gloucester Road, London SW7 4PG England', '1446 High Road Whetstone, London N20 9BS England', '203 Blackshaw Road Tooting, London SW17 0BZ England', 'Drury House 34-43 Russell Street Drury House, London WC2B 5HA England']",3.5,1,1,1,1,0,1,1,0,London,175,214,4
1353,Royal Garden Hotel,"['2/24 Kensington High Street, London W8 4PT England', '100 - 110 Euston Road, London NW1 2AJ England', '103-107 New Road, London E1 1HJ England', '100 Cromwell Road Kensington, London SW7 4ER England', '146 Praed St Paddington, London W2 1EE England', '', '25 Gloucester Street, London SW1V 2DB England', '265a Rotherhithe Street, London SE16 5HW England', '67-69 Gloucester Road, London SW7 4PG England', '1446 High Road Whetstone, London N20 9BS England', '203 Blackshaw Road Tooting, London SW17 0BZ England', 'Drury House 34-43 Russell Street Drury House, London WC2B 5HA England']",3.5,1,1,1,1,0,1,1,0,London,175,214,4
1354,Royal Garden Hotel,"['2/24 Kensington High Street, London W8 4PT England', '100 - 110 Euston Road, London NW1 2AJ England', '103-107 New Road, London E1 1HJ England', '100 Cromwell Road Kensington, London SW7 4ER England', '146 Praed St Paddington, London W2 1EE England', '', '25 Gloucester Street, London SW1V 2DB England', '265a Rotherhithe Street, London SE16 5HW England', '67-69 Gloucester Road, London SW7 4PG England', '1446 High Road Whetstone, London N20 9BS England', '203 Blackshaw Road Tooting, London SW17 0BZ England', 'Drury House 34-43 Russell Street Drury House, London WC2B 5HA England']",3.5,1,1,1,1,0,1,1,0,London,175,214,4
1355,Travelodge London Manor House,"['422 Seven Sisters Road, London N4 2LX England', '7-12 Sloane Square, London SW1W 8EG England', '111 Westminster Bridge Road, London SE1 7HR England', '104 Bayswater Road, London W2 3HL England', '83-95 Southampton Row, London WC1B 4HD England', '2 Festoon Way Royal Victoria Dock, London E16 1RH England', '10-11 Ashburn Gardens, London SW7 4DG England', '52 Poland Street, London W1F 7NQ England', '16-18 Argyle Street, London WC1H 8EG England', '40 Blackfriars Road, London SE1 8PB England', '83 Chiltern Street Marylebone, London W1U 6NF England', '80 Houndsditch, London EC3A 7AB England']",3.5,1,1,1,0,0,1,1,1,London,366,246,4
1356,Travelodge London Manor House,"['422 Seven Sisters Road, London N4 2LX England', '7-12 Sloane Square, London SW1W 8EG England', '111 Westminster Bridge Road, London SE1 7HR England', '104 Bayswater Road, London W2 3HL England', '83-95 Southampton Row, London WC1B 4HD England', '2 Festoon Way Royal Victoria Dock, London E16 1RH England', '10-11 Ashburn Gardens, London SW7 4DG England', '52 Poland Street, London W1F 7NQ England', '16-18 Argyle Street, London WC1H 8EG England', '40 Blackfriars Road, London SE1 8PB England', '83 Chiltern Street Marylebone, London W1U 6NF England', '80 Houndsditch, London EC3A 7AB England']",3.5,1,1,1,0,0,1,1,1,London,366,246,4
1357,Travelodge London Manor House,"['422 Seven Sisters Road, London N4 2LX England', '7-12 Sloane Square, London SW1W 8EG England', '111 Westminster Bridge Road, London SE1 7HR England', '104 Bayswater Road, London W2 3HL England', '83-95 Southampton Row, London WC1B 4HD England', '2 Festoon Way Royal Victoria Dock, London E16 1RH England', '10-11 Ashburn Gardens, London SW7 4DG England', '52 Poland Street, London W1F 7NQ England', '16-18 Argyle Street, London WC1H 8EG England', '40 Blackfriars Road, London SE1 8PB England', '83 Chiltern Street Marylebone, London W1U 6NF England', '80 Houndsditch, London EC3A 7AB England']",3.5,1,1,1,0,0,1,1,1,London,366,246,4
1358,Travelodge London Manor House,"['422 Seven Sisters Road, London N4 2LX England', '7-12 Sloane Square, London SW1W 8EG England', '111 Westminster Bridge Road, London SE1 7HR England', '104 Bayswater Road, London W2 3HL England', '83-95 Southampton Row, London WC1B 4HD England', '2 Festoon Way Royal Victoria Dock, London E16 1RH England', '10-11 Ashburn Gardens, London SW7 4DG England', '52 Poland Street, London W1F 7NQ England', '16-18 Argyle Street, London WC1H 8EG England', '40 Blackfriars Road, London SE1 8PB England', '83 Chiltern Street Marylebone, London W1U 6NF England', '80 Houndsditch, London EC3A 7AB England']",3.5,1,1,1,0,0,1,1,1,London,366,246,4
1359,Travelodge London Manor House,"['422 Seven Sisters Road, London N4 2LX England', '7-12 Sloane Square, London SW1W 8EG England', '111 Westminster Bridge Road, London SE1 7HR England', '104 Bayswater Road, London W2 3HL England', '83-95 Southampton Row, London WC1B 4HD England', '2 Festoon Way Royal Victoria Dock, London E16 1RH England', '10-11 Ashburn Gardens, London SW7 4DG England', '52 Poland Street, London W1F 7NQ England', '16-18 Argyle Street, London WC1H 8EG England', '40 Blackfriars Road, London SE1 8PB England', '83 Chiltern Street Marylebone, London W1U 6NF England', '80 Houndsditch, London EC3A 7AB England']",3.5,1,1,1,0,0,1,1,1,London,366,246,4
